Cod de produto;Nome do produto;Preço de venda 1;Preço de venda 2
107777;CALCA MACKVANNY 2032135 JE LY MNO AZ ESC SKINN JEA;96,65;96,65
107776;CALCA MACKVANNY 2032135 JE LY MNO AZ ESC SKINN JEA;96,65;96,65
107775;CALCA MACKVANNY 2032113 JE LY MNO AVESSO BLACK JEA;131,87;131,87
107774;CALCA MACKVANNY 2032113 JE LY MNO AVESSO BLACK JEA;131,87;131,87
107773;CALCA MACKVANNY 2032113 JE LY MNO AVESSO BLACK JEA;131,87;131,87
107772;CALCA MACKVANNY 2002581 SJ EL MNA RASG BASICA PRET;131,89;131,89
107771;CALCA MACKVANNY 2002581 SJ EL MNA RASG BASICA PRET;131,89;131,89
107770;CALCA MACKVANNY 2002581 SJ EL MNA RASG BASICA PRET;131,89;131,89
107769;CALCA MACKVANNY 2002581 SJ EL MNA RASG BASICA PRET;131,89;131,89
107768;CALCA GAROTA LUA 2560 JE LY RASG DET BARR CINT JEA;136,28;136,28
107767;CALCA GAROTA LUA 2557 JE LY RASG CORTE BAR DES JEA;120,22;120,22
107766;CALCA GAROTA LUA 2557 JE LY RASG CORTE BAR DES JEA;120,22;120,22
107765;CALCA GAROTA LUA 2557 JE LY RASG CORTE BAR DES JEA;120,22;120,22
107764;CALCA DIN DON 2318 JE RASG PERNA USED PEROLAS JEAN;79,03;79,03
107763;CALCA DIN DON 2318 JE RASG PERNA USED PEROLAS JEAN;79,03;79,03
107762;CALCA DIN DON 2096 JE LY MNO SUSPEN DET ANCORA JEA;86,31;86,31
107761;CALCA DIN DON 2096 JE LY MNO SUSPEN DET ANCORA JEA;86,31;86,31
107760;CALCA COLOR GIRL 2311 FLAIRE BABADOS JEANS 08;102,6;102,6
107759;CALCA COLOR GIRL 2311 FLAIRE BABADOS JEANS 06;39,9;39,9
107758;CALCA COLOR GIRL 2311 FLAIRE BABADOS JEANS 04;102,6;102,6
107757;CALCA COLOR GIRL 2262 SJ BCA CINTO DOURADO DES BRA;59,31;59,31
107756;CALCA COLOR GIRL 2262 SJ BCA CINTO DOURADO DES BRA;9,9;9,9
107755;CALCA COLOR GIRL 2262 SJ BCA CINTO DOURADO DES BRA;9,9;9,9
107754;CALCA CLUBE DOCE 2908 JE LY MNA FRANJA BARRA JEANS;93,35;93,35
107753;CALCA CLUBE DOCE 2908 JE LY MNA FRANJA BARRA JEANS;39,9;39,9
107752;CALCA CLUBE DOCE 2908 JE LY MNA FRANJA BARRA JEANS;93,35;93,35
107751;CALCA BABY GIJO 2438 SJ LY MNO COLOR DET COURO VER;72,22;72,22
107750;CALCA BABY GIJO 2438 SJ LY MNO COLOR DET COURO VER;72,22;72,22
107749;CALCA BABY GIJO 2438 SJ LY MNO COLOR DET COURO VER;72,22;72,22
107748;CALCA BABY GIJO 2438 SJ LY MNO COLOR DET COURO PRE;72,22;72,22
107747;CALCA BABY GIJO 2438 SJ LY MNO COLOR DET COURO PRE;72,22;72,22
107746;CALCA BABY GIJO 2438 SJ LY MNO COLOR DET COURO PRE;72,22;72,22
107745;CALCA BABY GIJO 2167 JE LY MNO ESC SUSPENSORIO JEA;85,64;85,64
107744;CALCA BABY GIJO 2167 JE LY MNO ESC SUSPENSORIO JEA;85,64;85,64
107743;CALCA ARTICOLARE 3391 JE LY MNO AMASSADO PUIDO JEA;100,4;100,4
107742;CALCA ARTICOLARE 3391 JE LY MNO AMASSADO PUIDO JEA;100,4;100,4
107741;CALCA ARTICOLARE 3391 JE LY MNO AMASSADO PUIDO JEA;100,4;100,4
107740;CALCA ARTICOLARE 3375 SJ LY MNO COLOR CINTO CARAME;96,65;96,65
107739;CALCA ARTICOLARE 3375 SJ LY MNO COLOR CINTO CARAME;96,65;96,65
107738;CALCA ARTICOLARE 3375 SJ LY MNO COLOR CINTO CARAME;96,65;96,65
107737;CALCA ARTICOLARE 3374 SJ LY MNO COLOR CINTO VINHO ;96,65;96,65
107736;CALCA ARTICOLARE 3374 SJ LY MNO COLOR CINTO VINHO ;96,65;96,65
107735;CALCA ARTICOLARE 3374 SJ LY MNO COLOR CINTO VINHO ;96,65;96,65
107734;CALCA ARTICOLARE 3373 SJ LY MNO COLOR CINTO VERDE ;96,65;96,65
107733;CALCA ARTICOLARE 3373 SJ LY MNO COLOR CINTO VERDE ;96,65;96,65
107732;CALCA ARTICOLARE 3373 SJ LY MNO COLOR CINTO VERDE ;96,65;96,65
107731;CALCA ARTICOLARE 3371 SJ LY MNO COLOR CINTO CARAME;107,65;107,65
107730;CALCA ARTICOLARE 3371 SJ LY MNO COLOR CINTO CARAME;107,65;107,65
107729;CALCA ARTICOLARE 3371 SJ LY MNO COLOR CINTO CARAME;107,65;107,65
107728;CALCA ARTICOLARE 3371 SJ LY MNO COLOR CINTO CARAME;107,65;107,65
107727;CALCA ARTICOLARE 3369 SJ LY MNO COLOR CINTO VINHO ;107,65;107,65
107726;CALCA ARTICOLARE 3369 SJ LY MNO COLOR CINTO VINHO ;107,65;107,65
107725;CALCA ARTICOLARE 3369 SJ LY MNO COLOR CINTO VINHO ;107,65;107,65
107724;CALCA ARTICOLARE 3369 SJ LY MNO COLOR CINTO VINHO ;107,65;107,65
107723;CALCA ARTICOLARE 3357 JE LY MNO AMAS PUIDOS JEANS ;101,05;101,05
107722;CALCA ARTICOLARE 3357 JE LY MNO AMAS PUIDOS JEANS ;101,05;101,05
107721;CALCA ARTICOLARE 3357 JE LY MNO AMAS PUIDOS JEANS ;101,05;101,05
107720;CALCA ARTICOLARE 3357 JE LY MNO AMAS PUIDOS JEANS ;101,05;101,05
107719;CALCA ARTICOLARE 3331 SJ LY MNO COLOR CINTO BEGE 3;83,44;83,44
107718;CALCA ARTICOLARE 3331 SJ LY MNO COLOR CINTO BEGE 2;83,44;83,44
107717;CALCA ARTICOLARE 3331 SJ LY MNO COLOR CINTO BEGE 1;83,44;83,44
107716;CALCA ARTICOLARE 3330 SJ LY MNO COLOR CINTO BEGE P;75,95;75,95
107715;CALCA ARTICOLARE 3330 SJ LY MNO COLOR CINTO BEGE M;19,9;19,9
107714;CALCA ARTICOLARE 3330 SJ LY MNO COLOR CINTO BEGE G;75,95;75,95
107713;CALCA ARTICOLARE 3327 SJ LY MNO COLOR CINTO PRETO ;96,65;96,65
107712;CALCA ARTICOLARE 3327 SJ LY MNO COLOR CINTO PRETO ;96,65;96,65
107711;CALCA ARTICOLARE 3327 SJ LY MNO COLOR CINTO PRETO ;96,65;96,65
107710;CALCA ARTICOLARE 3320 JE LY MNO PUIDOS CINTO JEANS;90,04;90,04
107709;CALCA ARTICOLARE 3320 JE LY MNO PUIDOS CINTO JEANS;90,04;90,04
107708;CALCA ARTICOLARE 3320 JE LY MNO PUIDOS CINTO JEANS;90,04;90,04
107707;CALCA ARTICOLARE 3091 JE MOL PUIDOS FILIGRAMA JEAN;80,35;80,35
107706;CALCA ARTICOLARE 3091 JE MOL PUIDOS FILIGRAMA JEAN;80,35;80,35
107705;CALCA ARTICOLARE 3091 JE MOL PUIDOS FILIGRAMA JEAN;29,9;29,9
107704;CALCA AKIYOSHI 70114P JE LY MNO AMAS USED PUID JEA;73,1;73,1
107703;CALCA AKIYOSHI 70114P JE LY MNO AMAS USED PUID JEA;73,1;73,1
107702;CALCA AKIYOSHI 70114P JE LY MNO AMAS USED PUID JEA;73,1;73,1
107701;CALCA AKIYOSHI 70106 JE LY ESC MNO AMAS JEANS P;79,03;79,03
107700;CALCA AKIYOSHI 70106 JE LY ESC MNO AMAS JEANS M;79,03;79,03
107699;CALCA AKIYOSHI 70106 JE LY ESC MNO AMAS JEANS G;79,03;79,03
107698;CALCA AKIYOSHI 60049 SJ LY MNA COLOR CROPPED PRETO;80,35;80,35
107697;CALCA AKIYOSHI 60049 SJ LY MNA COLOR CROPPED PRETO;80,35;80,35
107696;CALCA AKIYOSHI 60049 SJ LY MNA COLOR CROPPED PRETO;80,35;80,35
107695;CALCA AKIYOSHI 50144P JE LY MNO PUIDOS CINTO JEANS;83,64;83,64
107694;CALCA AKIYOSHI 50144P JE LY MNO PUIDOS CINTO JEANS;83,64;83,64
107693;CALCA AKIYOSHI 50144P JE LY MNO PUIDOS CINTO JEANS;83,64;83,64
107692;CALCA AKIYOSHI 50138 JE LY USED PUIDOS JEANS 3;85,64;85,64
107691;CALCA AKIYOSHI 50138 JE LY USED PUIDOS JEANS 2;85,64;85,64
107690;CALCA AKIYOSHI 50120 JE LY MNO PUIDOS JEANS 3;86,52;86,52
107689;CALCA AKIYOSHI 50120 JE LY MNO PUIDOS JEANS 2;86,52;86,52
107688;CALCA AKIYOSHI 40195P JE LY USED PUIDO CINTO JEANS;102,37;102,37
107687;CALCA AKIYOSHI 40195P JE LY USED PUIDO CINTO JEANS;102,37;102,37
107686;CALCA AKIYOSHI 40195P JE LY USED PUIDO CINTO JEANS;102,37;102,37
107685;CALCA AKIYOSHI 40195P JE LY USED PUIDO CINTO JEANS;102,37;102,37
107684;CALCA AKIYOSHI 40152 JE LY MNO RASG SLK COS JEANS ;122,42;122,42
107683;CALCA AKIYOSHI 40152 JE LY MNO RASG SLK COS JEANS ;122,42;122,42
107682;CALCA AKIYOSHI 40152 JE LY MNO RASG SLK COS JEANS ;122,42;122,42
107681;CALCA AKIYOSHI 40152 JE LY MNO RASG SLK COS JEANS ;122,42;122,42
107680;CALCA AKIYOSHI 30104 JE LY MNA BARRA DESFIAD JEANS;102,37;102,37
107679;CALCA AKIYOSHI 30104 JE LY MNA BARRA DESFIAD JEANS;102,37;102,37
107678;CALCA AKIYOSHI 30104 JE LY MNA BARRA DESFIAD JEANS;102,37;102,37
107677;CALCA AKIYOSHI 20174 JE LY MNO USED PUIDO FILI JEA;107,65;107,65
107676;CALCA AKIYOSHI 20174 JE LY MNO USED PUIDO FILI JEA;107,65;107,65
107675;CALCA AKIYOSHI 20174 JE LY MNO USED PUIDO FILI JEA;107,65;107,65
107674;CALCA AKIYOSHI 20167 JE LY MNO USED PUIDOS CIN JEA;105,45;105,45
107673;CALCA AKIYOSHI 20167 JE LY MNO USED PUIDOS CIN JEA;105,45;105,45
107672;CALCA AKIYOSHI 20150 JE LY MNO PUIDOS JEANS 08;102,37;102,37
107671;CALCA AKIYOSHI 20150 JE LY MNO PUIDOS JEANS 06;102,37;102,37
107670;CALCA AKIYOSHI 20150 JE LY MNO PUIDOS JEANS 04;102,37;102,37
107669;CALCA AKIYOSHI 20147 JE LY MNO DET RASG JOELHO JEA;105,45;105,45
107668;CALCA AKIYOSHI 20147 JE LY MNO DET RASG JOELHO JEA;105,45;105,45
107667;BLUSA COLOR MINI 36124 ML UNICORN STR BARR BAB ROS;30,59;30,59
107666;BLUSA COLOR MINI 36124 ML UNICORN STR BARR BAB ROS;30,59;30,59
107665;BLUSA COLOR MINI 36124 ML UNICORN STR BARR BAB OFF;30,59;30,59
107664;BLUSA COLOR MINI 36124 ML UNICORN STR BARR BAB OFF;30,59;30,59
107663;BLUSA COLOR MINI 36124 ML UNICORN STR BARR BAB BRA;30,59;30,59
107662;BLUSA COLOR MINI 36124 ML UNICORN STR BARR BAB BRA;30,59;30,59
107661;BERMUDA MACKVANNY 204915 JE MOL COM PUIDOS JEANS P;69,78;69,78
107660;BERMUDA MACKVANNY 204915 JE MOL COM PUIDOS JEANS M;69,78;69,78
107659;BERMUDA MACKVANNY 204915 JE MOL COM PUIDOS JEANS G;19,9;19,9
107658;BERMUDA MOLETOM SPORT 82.;119,17;119,17
107657;BERMUDA MOLETOM SOUTH CALI.;144,66;144,66
107656;CALCA JEANS SKINNY TURKISH.;165,36;165,36
107655;JAQUETA JEANS COM STRASS TERMOCOLANT;69,9;69,9
107654;VESTIDO FESTA ESTAMPA LISTRAS FE FLO;239,51;239,51
107653;VESTIDO FESTA SUBLIMACAO NA SAIA DE;283,09;283,09
107652;VESTIDO FESTA SUBLIMACAO BARRADA DE;370,27;370,27
107651;VESTIDO TP ESTAMPA CEREJEIRA COM STR;304,89;304,89
107650;SAPATILHA MELODY II COURO/VERNIZ PRETO;29,9;29,9
107649;SAPATILHA MELODY II COURO/VERNIZ MERLOT;29,9;29,9
107648;SAPATILHA RENASCENCE JOY II COURO PRETO;49,9;49,9
107647;SAPATILHA RENASCENCE JOY II COURO/VERNIZ M;140,14;140,14
107646;SAPATILHA PAMPILI 208 MALU DOURADO SINT;39,9;39,9
107645;SAPATILHA PAMPILI 208 MALU NUDE SINT;138,56;138,56
107644;SAPATO PAMPILI 248 LARA BRANCO COURO;106;106
107643;SAPATO PAMPILI 248 LARA BRANCO COURO;115,43;115,43
107642;SAPATO PAMPILI 248 LARA VERMELHO FLY COURO;106,16;106,16
107641;SAPATILHA PAMPILI 203 FOFURINHA PRETO/PINK;96,93;96,93
107640;SAPATILHA PAMPILI 203 FOFURINHA DOURADO TEC;39,9;39,9
107639;SAPATILHA PAMPILI 203 FOFURINHA NUDE SINT 2;96,93;96,93
107638;TENIS PAMPILI 417 TENIS LINK BRANCO/PRETO S;39,9;39,9
107637;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107636;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107635;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107634;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107633;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107632;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107631;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107630;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107629;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107628;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107627;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107626;JAQUETA INFANTIL PU COR FIRME;284,75;284,75
107625;BONE INFANTIL LISO OG METAL AZ;41,6;41,6
107624;BONE INFANTIL LISO OG METAL AZ;41,6;41,6
107623;CAMISETA INF MC CONCEPT DEC RE;87,6;87,6
107622;CAMISETA INF MC CONCEPT DEC RE;87,6;87,6
107621;CAMISETA INF MC CONCEPT DEC RE;87,6;87,6
107620;CAMISETA INF MC CONCEPT DEC RE;87,6;87,6
107619;CAMISETA INF MC CONCEPT DEC RE;87,6;87,6
107618;CAMISETA INF MC CONCEPT DEC RE;81,03;81,03
107617;CAMISETA INF MC CONCEPT DEC RE;81,03;81,03
107616;CAMISETA INF MC CONCEPT DEC RE;81,03;81,03
107615;CAMISETA INF MC CONCEPT DEC RE;81,03;81,03
107614;TRICOT INF CONCEPT DEC RED MES;175,22;175,22
107613;TRICOT INF CONCEPT DEC RED MES;175,22;175,22
107612;TRICOT INF CONCEPT DEC RED MES;175,22;175,22
107611;TRICOT INF CONCEPT DEC RED MES;175,22;175,22
107610;TRICOT INF CONCEPT DEC RED MES;175,22;175,22
107609;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107608;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107607;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107606;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107605;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107604;BERMUDA INF ESSENCIAL DE MOLET;69,68;69,68
107603;BERMUDA INF ESSENCIAL DE MOLET;69,68;69,68
107602;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107601;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107600;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107599;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107598;BERMUDA INF ESSENCIAL DE MOLET;76,65;76,65
107597;BERMUDA INF ESSENCIAL DE MOLET;69,68;69,68
107596;BERMUDA INF ESSENCIAL DE MOLET;69,68;69,68
107595;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107594;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107593;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107592;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107591;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107590;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107589;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107588;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107587;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107586;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107585;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107584;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107583;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107582;CALCA INF ESSENCIAL SLIM FIT C;120,46;120,46
107581;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107580;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107579;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107578;CALCA INF ESSENCIAL SLIM FIT C;112,43;112,43
107577;JAQUETA MASC (26,36%) HERING;93,93;93,93
107576;JAQUETA MASC (26,36%) HERING;93,93;93,93
107575;JAQUETA MASC (26,36%) HERING;93,93;93,93
107574;JAQUETA MASC (26,36%) HERING;29,9;29,9
107573;CALCA FEM (26,36%) HERING;93,93;93,93
107572;CALCA FEM (26,36%) HERING;93,93;93,93
107571;CALCA FEM (26,36%) HERING;93,93;93,93
107570;CALCA FEM (26,36%) HERING;93,93;93,93
107569;BLUSA MM FEM (26,36%) HERING;70,38;70,38
107568;BLUSA MM FEM (26,36%) HERING;70,38;70,38
107567;BLUSA MM FEM (26,36%) HERING;70,4;70,4
107566;CALCA FEM (26,36%) HERING;70,4;70,4
107565;CALCA FEM (26,36%) HERING;64,22;64,22
107564;CALCA FEM (26,36%) HERING;70,4;70,4
107563;CALCA FEM (26,36%) HERING;70,4;70,4
107562;CALCA FEM (26,36%) HERING;19,9;19,9
107561;CALCA FEM (26,36%) HERING;19,9;19,9
107560;JAQUETA FEM (31,57%) PUC;256;256
107559;JAQUETA FEM (31,57%) PUC;39,9;39,9
107558;JAQUETA FEM (31,57%) PUC;256;256
107557;JAQUETA FEM (31,57%) PUC;256;256
107556;JAQUETA FEM (31,57%) PUC;256;256
107555;JAQUETA FEM (31,57%) PUC;39,9;39,9
107554;JAQUETA COM GOLA DE PELO G JEANS;309;309
107553;BLUSINHA 2 PELE STARS M PRETO;113;113
107552;BLUSA CADARCO MANGA G ASTRAIS LIBERTY;217;217
107551;BATA LIBERTY MG CURTA G ASTRAIS LIBERTY;217;217
107550;VESTIDO BLUSADO C/BRILHO G PRETO;268;268
107549;BLUSA LAVADA JEANS G AZUL MARINHO;204;204
107548;SAIA MOLETOM LAVADO G AZUL MARINHO;217;217
107547;BOMBER VELUDO FOIL G PRETO;268;268
107546;VESTIDO BORDADO;532;532
107545;VESTIDO BORDADO P PRETO;449,51;449,51
107544;VESTIDO BORDADO M PRETO;449,51;449,51
107543;CONJ.CAMISA/CALCA;238,66;238,66
107542;CONJ.CAMISA/CALCA;69,9;69,9
107541;CONJ.CAMISA/CALCA;240,73;240,73
107540;CONJ.CAMISA/CALCA;174,32;174,32
107539;CONJ.CAMISA/CALCA;184,7;184,7
107538;CONJ.CAMISA/CALCA;197,15;197,15
107537;CONJ.CAMISA/BERMUDA;184,7;184,7
107536;CONJ.CAMISA/CALCA;184,7;184,7
107535;CONJ.CAMISA/CALCA;226,21;226,21
107534;CONJ.CAMISA/CALCA;176,4;176,4
107533;CONJ.CAMISA/CALCA;69,9;69,9
107532;CONJ.CAMISA/CALCA;226,21;226,21
107531;CONJ.BATA/SHORTS;163,95;163,95
107530;BODY BRILHO MANGA LONGA;253;253
107529;BLUSA TRICOT PONTO ARRASTAO;263;263
107528;SHORT ALFAIATARIA;202;202
107527;COLETE PELOS;365;365
107526;BLUSA CARDADA MESCLA;303;303
107525;CALCA JEANS CLARA DIRTY;89,9;89,9
107524;SAIA SARJA RECORTES;263;263
107523;BLUSA BABADO FRENTE;335,76;335,76
107522;SHORT DENIM PATCH;49,9;49,9
107521;SHORT BASTILLE;253,87;253,87
107520;BODY CACHECOEUR;182,22;182,22
107519;SANDALIA FLATFORM SUEDE;479,09;479,09
107518;MACACAO MANGA JAPONESA PANTACOURT;407,43;407,43
107517;COLETE TRICOT PELO;386,96;386,96
107516;MAXI CARDIGAN;386,96;386,96
107515;CALCA PANTALONA GIGI-ANIMALE 38.;296;296
107514;CALCA PANTALONA GIGI-ANIMALE 36.;296;296
107513;BODY AURORA PRETO M.;158;158
107512;BODY AURORA PRETO P.;158;158
107511;CALCA FLASH PRETO G.;204;204
107510;CALCA FLASH PRETO M.;204;204
107509;CALCA FLASH PRETO P.;204;204
107508;KIMONO MONACO 5-VALENTINA P.;243;243
107507;KIMONO MONACO 3-SCARLATE P.;243;243
107506;KIMONO MONACO 1-KADYJA M.;243;243
107505;KIMONO MONACO 1-KADYJA P.;243;243
107504;BLUSA ISA OFF WHITE P.;135;135
107503;BLUSA ISA PRETO P.;135;135
107502;BLUSA CROPPED CONSTANCIA MARINHO M.;181;181
107501;BLUSA CROPPED CONSTANCIA MARINHO P.;181;181
107500;BLUSA CROPPED CONSTANCIA AZUL P.;181;181
107499;BLUSA CROPPED GLAM PRETO M.;29,9;29,9
107498;BLUSA CROPPED GLAM PRETO P.;29,9;29,9
107497;BLUSA CHARLOTE 1-ALVIRA PRETO P.;227;227
107496;BLUSA CARMEN 2-CINTIA BARRADO M.;227;227
107495;BLUSA CARMEN 2-CINTIA BARRADO P.;227;227
107494;BLUSA BETINA OURO P.;158;158
107493;BLUSA IZZA 2-ALNARA CEREJA P.;227;227
107492;BLUSA ELK-PATRICIA OFF/PTO OFF WHITE P.;227;227
107491;BLUSA TAMIRES-KAIRA OFF WHITE M.;181;181
107490;BLUSA TAMIRES-KAIRA OFF WHITE P.;181;181
107489;BLUSA TAMIRES-KAIRA PRETO M.;181;181
107488;BLUSA TAMIRES-KAIRA PRETO P.;181;181
107487;BLUSA JULI-PLUMA P.;204;204
107486;BLUSA STELA PRETO M.;169;169
107485;BLUSA DIANA PRETO P.;39,9;39,9
107484;BLUSA LIANA-MANDARIM P.;204;204
107483;BLUSA JULIANA 1-MANDARIM P.;59,9;59,9
107482;BLUSA GLEICIANE 2-LUANDRA M.;227;227
107481;BLUSA GLEICIANE 2-LUANDRA P.;227;227
107480;BLUSA GLEICIANE 1-MIRIAM M.;227;227
107479;BLUSA GLEICIANE 1-MIRIAM P.;227;227
107478;VESTIDO LAVAM PRETO M.;250;250
107477;VESTIDO LAVAM PRETO P.;250;250
107476;VESTIDO CINTHIA-GALES FLOR M.;250;250
107475;VESTIDO CINTHIA-GALES FLOR P.;250;250
107474;VESTIDO VALDA-VALENTINA P.;296;296
107473;SAIA SAMANTA PRETO G.;227;227
107472;SAIA SAMANTA PRETO M.;227;227
107471;SAIA SAMANTA PRETO P.;227;227
107470;CALCA FLARE MILA 1 PRETO M.;204;204
107469;CALCA FLARE MILA 1 PRETO P.;204;204
107468;CALCA LEGGING TAYLA 1 PRETO G.;181;181
107467;CALCA LEGGING TAYLA 1 PRETO M.;181;181
107466;CALCA LEGGING TAYLA 1 PRETO P.;181;181
107465;SAIA MALU PRETO P.;204;204
107464;BLUSA CROPPED FRANCY-GALES M.;204;204
107463;BLUSA CROPPED FRANCY-GALES P.;204;204
107462;BLUSA CAROLINA -ANIMALE M.;112;112
107461;BLUSA CAROLINA -ANIMALE P.;112;112
107460;BLUSA CROPPED CIGANA ISSIS-ANIMALE M.;112;112
107459;BLUSA CROPPED CIGANA ISSIS-ANIMALE P.;112;112
107458;VESTIDO VERIDIANA 2-BERLIM M.;227;227
107457;VESTIDO VERIDIANA 2-BERLIM P.;227;227
107456;SHORTS BLUMENAL -TASSEL 40.;227;227
107455;SHORTS BLUMENAL -TASSEL 38.;227;227
107454;SHORTS BLUMENAL -TASSEL 36.;227;227
107453;SHORTS IGGY 2-FAIXA LATERAL JEANS AZUL 40.;227;227
107452;SHORTS IGGY 2-FAIXA LATERAL JEANS AZUL 36.;227;227
107451;SHORTS FEM FASHION YEXX GLAM DE COURO;209,01;209,01
107450;JAQUETA FEM MANGA LONGA YEXX CASUAL JACQUARD;320,26;320,26
107449;CAMISA FEM MANGA LONGA YEXX CASUAL MANGA SINO;203,04;203,04
107448;CALCA FEM PETIT FLARE KATY YEXX LYCRA JEANS;254,35;254,35
107447;CALCA FEM J-LO SKINNY YEXX LYCRA JEANS;232,24;232,24
107446;BLUSA FEM BABY LOOK YEXX BASIC DECOTE V;74,99;74,99
107445;JAQUETA FEM (28,71%) HERING;159,15;159,15
107444;JAQUETA FEM (28,71%) HERING;159,15;159,15
107443;JAQUETA FEM (28,71%) HERING;159,15;159,15
107442;JAQUETA FEM (28,71%) HERING;159,15;159,15
107441;JAQUETA MASC (28,71%) HERING;159,15;159,15
107440;JAQUETA MASC (28,71%) HERING;159,15;159,15
107439;JAQUETA MASC (28,71%) HERING;159,15;159,15
107438;JAQUETA MASC (28,71%) HERING;159,15;159,15
107437;JAQUETA MASC (28,71%) HERING;159,15;159,15
107436;BLUSAO FEM (28,71%) HERING;113,62;113,62
107435;BLUSAO FEM (28,71%) HERING;113,62;113,62
107434;BLUSAO FEM (28,71%) HERING;113,62;113,62
107433;BLUSAO ML (28,71%) HERING;102,26;102,26
107432;BLUSAO ML (28,71%) HERING;102,26;102,26
107431;JAQUETA MASC HERING;216,3;216,3
107430;JAQUETA MASC  HERING;216,3;216,3
107429;JAQUETA MASC HERING;216,3;216,3
107428;JAQUETA MASC  HERING;216,3;216,3
107427;JAQUETA MASC HERING;216,3;216,3
107426;JAQUETA MASC  HERING;216,3;216,3
107425;JAQUETA MASC  HERING;59,9;59,9
107424;JAQUETA MASC (32,19%) HERING;216,3;216,3
107423;VESTIDO FESTA COM SAIAS DE TULE BORD;313,61;313,61
107422;CONJUNTO CASAQUETO ESTAMPADO E SAIA;304,89;304,89
107421;CONJUNTO BLUSA ML SUBLIMACAO DE PING;217,71;217,71
107420;VESTIDO FESTA COM SUBLIMACAO CACHORI;217,71;217,71
107419;VESTIDO FESTA ESTAMPADA DE FLORES CO;261,3;261,3
107418;CONJUNTO BLUSA ML ABERTURA NO OMBRO;267,84;267,84
107414;CALCA JEGGING BOLSO XADREZ;179;179
107413;SAIA TWED COS COURINO;119;119
107412;T-SHIRT PALA XADREZ COM PEROLA;95,9;95,9
107411;TSHIRT BORDADO XADREZ;107;107
107410;MACAQUINHO XADREZ COM COURINO;184;184
107409;VESTIDO MIDI BENGALINE DETALHE COURINO;159;159
107408;SAIA DE VINIL.;129;129
107407;JAQUETA WINDBREAKER COACHELA.;149;149
107406;CALCA CIRRE SNAP.;169;169
107405;MOLETINHO BANDERADA.;108;108
107404;BODY TULE LISTRA MANGA.;86,9;86,9
107403;SHORTS PU GIO BOLSO.;108;108
107402;SAIA PU LISTRA DUA LIPA.;127;127
107401;CALCA SKINNY VINIL CLARA.;169;169
107400;JAQUETA VINIL THASSIA.;149;149
107399;MOLETINHO RIHANA ELASTICO.;108;108
107398;JAQUETA TULE C/LISTRA VINIL.;129;129
107397;CALCA CAROL CONKA LUREX.;149;149
107396;JAQUETA WINDBREAKER HOLOGRAFICO CANELADO.;149;149
107395;JAQUETA WINDBREAKER BRILHO.;148;148
107394;JAQUETA OVERSIZE COLOR.;193;193
107393;CALCA SNAP+BOTOES.;169;169
107392;CAMISA JEANS M/L BOLSO CHAPADO.;129;129
107391;TSHIRT BOLSO PELO;89,9;89,9
107390;TSHIRT RECORT PELO;99,9;99,9
107389;TSHIRT DETALHES COURINO;92,9;92,9
107388;BLUSA RETILINEA STAR;119;119
107387;TSHIRT APLICACAO BORDADO;86,9;86,9
107386;TSHIRT COM APLIQUE XADREZ;107;107
107385;TSHIRT VELUDO STAR;115;115
